Date,Price,SMA_20,SMA_50,EMA_20,BB_std,BB_upper,BB_lower,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,Daily_Return,Momentum_10,SMA_20_lag1,SMA_50_lag1,EMA_20_lag1,BB_upper_lag1,BB_lower_lag1,RSI_14_lag1,MACD_lag1,MACD_Signal_lag1,Daily_Return_lag1,Momentum_10_lag1,Compound_Sentiment
2016-03-14,2019.64,1962.3215,1930.9108,1968.89785457432,37.9265603745282,2038.17462074906,1886.46837925094,64.5180749179683,1986.06208958921,1961.59874293348,24.4633466557279,17.7251902575743,6.73815639815362,-0.0012610091039911,87.4100000000001,1954.5785,1931.7852,1963.55657610846,2037.11705042535,1872.03994957465,65.280573701281,23.0015726009058,16.0406511580359,0.0163955025457763,74.1400000000001,0.0164447256829589
2016-03-15,2015.93,1968.339,1930.3506,1973.37710651963,36.2921573230153,2040.92331464603,1895.75468535397,63.3585532806604,1990.65715272933,1965.62328049396,25.0338722353667,19.1869266531328,5.84694558223393,-0.001836961042562,37.5800000000002,1962.3215,1930.9108,1968.89785457432,2038.17462074906,1886.46837925094,64.5180749179683,24.4633466557279,17.7251902575743,-0.0012610091039911,87.4100000000001,0.0184714589267969
2016-03-16,2027.22,1973.359,1930.6418,1978.5050011368,37.1798118536695,2047.71862370734,1898.99937629266,65.3966301808207,1996.28220615559,1970.18600045737,26.0962056982135,20.5687824621489,5.52742323606451,0.0056003928707841,40.77,1968.339,1930.3506,1973.37710651963,2040.92331464603,1895.75468535397,63.3585532806604,25.0338722353667,19.1869266531328,-0.001836961042562,37.5800000000002,0.357270409353077
2016-03-17,2040.59,1979.497,1931.1194,1984.41785817139,37.6601607314193,2054.81732146284,1904.17667853716,67.6886836964235,2003.09878982396,1975.4011115346,27.697678289353,21.9945616275898,5.70311666176325,0.0065952387999328,47.1899999999998,1973.359,1930.6418,1978.5050011368,2047.71862370734,1898.99937629266,65.3966301808207,26.0962056982135,20.5687824621489,0.0056003928707841,40.77,0.156962257809937
2016-03-18,2049.58,1986.087,1932.3058,1990.62377644078,37.823372904796,2061.73374580959,1910.44025419041,69.1675449616448,2010.24974523566,1980.89584401352,29.3539012221336,23.4664295464985,5.88747167563505,0.0044055885797735,49.5899999999999,1979.497,1931.1194,1984.41785817139,2054.81732146284,1904.17667853716,67.6886836964235,27.697678289353,21.9945616275898,0.0065952387999328,47.1899999999998,-0.96317807585001
2016-03-21,2051.6,1991.392,1934.476,1996.43103582738,39.2450676217034,2069.88213524341,1912.90186475659,69.5052782120702,2016.61132289171,1986.13318890141,30.4781339902991,24.8687704352586,5.60936355504043,0.0009855677748611,49.8399999999999,1986.087,1932.3058,1990.62377644078,2061.73374580959,1910.44025419041,69.1675449616448,29.3539012221336,23.4664295464985,0.0044055885797735,49.5899999999999,0
2016-03-22,2049.8,1997.8185,1937.0314,2001.51379432001,37.6491649834075,2073.11682996682,1922.52017003319,68.7822620814904,2021.71727321606,1990.84924898279,30.8680242332744,26.0686211948618,4.79940303841258,-0.0008773640085785,70.5400000000002,1991.392,1934.476,1996.43103582738,2069.88213524341,1912.90186475659,69.5052782120702,30.4781339902991,24.8687704352586,0.0009855677748611,49.8399999999999,0.419907883740962
2016-03-23,2036.71,2003.164,1939.2922,2004.86581390858,34.9783977545302,2073.12079550906,1933.20720449094,63.6008851720257,2024.02384656744,1994.24634165073,29.7775049167078,26.810397939231,2.96710697747683,-0.0063859888769636,47.45,1997.8185,1937.0314,2001.51379432001,2073.11682996682,1922.52017003319,68.7822620814904,30.8680242332744,26.0686211948618,-0.0008773640085785,70.5400000000002,-0.462822135165334
2016-03-24,2035.94,2007.376,1941.2374,2007.825260203,33.4956257002769,2074.36725140055,1940.38474859945,63.298820378904,2025.85710094168,1997.33476078771,28.5223401539654,27.1527863821779,1.36955377178752,-0.0003780606959262,46.3700000000001,2003.164,1939.2922,2004.86581390858,2073.12079550906,1933.20720449094,63.6008851720257,29.7775049167078,26.810397939231,-0.0063859888769636,47.45,-0.396511669813966
2016-03-28,2037.05,2011.826,1944.1728,2010.60856875509,31.0196066010614,2073.86521320212,1949.78678679788,63.5674435875998,2027.57908541219,2000.27663035899,27.3024550531961,27.1827201163815,0.119734936814609,0.0005452027073489,14.8599999999999,2007.376,1941.2374,2007.825260203,2074.36725140055,1940.38474859945,63.298820378904,28.5223401539654,27.1527863821779,-0.0003780606959262,46.3700000000001,-0.119403556454927
2016-03-29,2055.01,2017.965,1946.8362,2014.8372764927,26.2153953361751,2070.39579067235,1965.53420932765,67.6883325834067,2031.79922611801,2004.3309540361,27.4682720819014,27.2398305094855,0.228441572415928,0.0088166711666382,35.3700000000001,2011.826,1944.1728,2010.60856875509,2073.86521320212,1949.78678679788,63.5674435875998,27.3024550531961,27.1827201163815,0.0005452027073489,14.8599999999999,-0.421430263668299
2016-03-30,2063.95,2022.245,1950.5086,2019.51467873149,26.3943735033042,2075.03374700661,1969.45625299339,69.5355197915362,2036.74549902293,2008.74717966306,27.9983193598682,27.3915282795621,0.60679108030617,0.0043503437939473,48.0199999999998,2017.965,1946.8362,2014.8372764927,2070.39579067235,1965.53420932765,67.6883325834067,27.4682720819014,27.2398305094855,0.0088166711666382,35.3700000000001,0.0525043210946023
2016-03-31,2059.74,2025.9095,1954.0768,2023.34566170945,26.2504314701445,2078.41036294029,1973.40863705971,67.5763348417482,2040.28311455786,2012.52442561394,27.7586889439178,27.4649604124332,0.293728531484625,-0.0020397780953995,32.5199999999998,2022.245,1950.5086,2019.51467873149,2075.03374700661,1969.45625299339,69.5355197915362,27.9983193598682,27.3915282795621,0.0043503437939473,48.0199999999998,-0.0841264222852057
2016-04-01,2072.78,2029.8785,1958.3458,2028.0536939276,27.0647710959098,2084.00804219182,1975.74895780818,70.36181760761,2045.28263539511,2016.98780149439,28.2948339007212,27.6309351100908,0.663898790630384,0.0063308961325216,32.1900000000003,2025.9095,1954.0768,2023.34566170945,2078.41036294029,1973.40863705971,67.5763348417482,27.7586889439178,27.4649604124332,-0.0020397780953995,32.5199999999998,-0.468127126805484
2016-04-04,2066.13,2033.1855,1962.2886,2031.68000879163,27.2605930110863,2087.70668602217,1978.66431397783,67.1916486810073,2048.4899222574,2020.62796434666,27.8619579107444,27.6771396702215,0.184818240522894,-0.0032082517199124,16.5500000000002,2029.8785,1958.3458,2028.0536939276,2084.00804219182,1975.74895780818,70.36181760761,28.2948339007212,27.6309351100908,0.0063308961325216,32.1900000000003,0.815191651694477
2016-04-05,2045.17,2035.356,1965.054,2032.9647698591,26.3393876362553,2088.03477527251,1982.67722472749,58.2789114492168,2047.97916498703,2022.44589291357,25.5332720734605,27.2483661508693,-1.71509407740885,-0.010144569799577,-6.42999999999984,2033.1855,1962.2886,2031.68000879163,2087.70668602217,1978.66431397783,67.1916486810073,27.8619579107444,27.6771396702215,-0.0032082517199124,16.5500000000002,-0.422846329957247
2016-04-06,2066.66,2039.726,1968.8456,2036.17383939633,23.6562495136675,2087.03849902734,1992.41350097267,63.6088414756551,2050.85313960441,2025.72101195701,25.1321276474007,26.8251184501756,-1.6929908027749,0.0105076839578127,16.8599999999997,2035.356,1965.054,2032.9647698591,2088.03477527251,1982.67722472749,58.2789114492168,25.5332720734605,27.2483661508693,-0.010144569799577,-6.42999999999984,0.269685609887044
2016-04-07,2041.91,2042.3585,1971.6112,2036.7201404062,20.4580395405414,2083.27457908108,2001.44242091892,54.9086274698504,2049.47727197297,2026.92019625649,22.5570757164719,25.9715099034349,-3.41443418696296,-0.0119758450833711,5.20000000000005,2039.726,1968.8456,2036.17383939633,2087.03849902734,1992.41350097267,63.6088414756551,25.1321276474007,26.8251184501756,0.0105076839578127,16.8599999999997,-0.0259381644427776
2016-04-08,2047.6,2045.26,1974.9042,2037.75631751037,16.2619507472351,2077.78390149447,2012.73609850553,56.3855726333742,2049.1884609002,2028.45203357083,20.736427329374,24.9244933886227,-4.18806605924868,0.0027866066574922,11.6599999999999,2042.3585,1971.6112,2036.7201404062,2083.27457908108,2001.44242091892,54.9086274698504,22.5570757164719,25.9715099034349,-0.0119758450833711,5.20000000000005,0.480320747941732
2016-04-11,2041.99,2046.25,1977.8768,2038.15952536653,15.3613249839781,2076.97264996796,2015.52735003204,54.4904952466254,2048.08100537709,2029.45484589891,18.6261594781793,23.664826606534,-5.03866712835475,-0.0027397929283062,4.94000000000006,2045.26,1974.9042,2037.75631751037,2077.78390149447,2012.73609850553,56.3855726333742,20.736427329374,24.9244933886227,0.0027866066574922,11.6599999999999,0.0328782796859741
2016-04-12,2061.72,2048.354,1980.3064,2040.40338009352,14.3749201920058,2077.10384038401,2019.60415961599,59.6294262112117,2050.17931224216,2031.84485731381,18.3344549283465,22.5987522708965,-4.26429734254998,0.0096621433013872,6.70999999999958,2046.25,1977.8768,2038.15952536653,2076.97264996796,2015.52735003204,54.4904952466254,18.6261594781793,23.664826606534,-0.0027397929283062,4.94000000000006,0.723453834652901
2016-04-13,2082.42,2051.6785,1983.1672,2044.40496294176,14.1686437619427,2080.01578752389,2023.34121247611,64.1973028108959,2055.13941805106,2035.59116417945,19.5482538716021,21.9886525910376,-2.44039871943551,0.0100401606425704,18.4700000000003,2048.354,1980.3064,2040.40338009352,2077.10384038401,2019.60415961599,59.6294262112117,18.3344549283465,22.5987522708965,0.0096621433013872,6.70999999999958,0.0222059649282268
2016-04-14,2082.78,2054.4565,1986.7622,2048.05972837588,14.5620238887675,2083.58054777754,2025.33245222246,64.2730144509503,2059.39181527397,2039.08663349949,20.3051817744763,21.6519584277254,-1.34677665324907,0.0001728757887458,23.0400000000004,2051.6785,1983.1672,2044.40496294176,2080.01578752389,2023.34121247611,64.1973028108959,19.5482538716021,21.9886525910376,0.0100401606425704,18.4700000000003,-0.255482191840808
2016-04-15,2080.73,2056.4635,1990.1262,2051.17118281627,15.297839983412,2087.05917996682,2025.86782003318,63.4501737454722,2062.67461292413,2042.17132731435,20.5032856097826,21.4222238641368,-0.918938254354252,-0.0009842614198332,7.94999999999982,2054.4565,1986.7622,2048.05972837588,2083.58054777754,2025.33245222246,64.2730144509503,20.3051817744763,21.6519584277254,0.0001728757887458,23.0400000000004,-0.669647267088294
2016-04-18,2094.34,2058.7015,1993.704,2055.28249873853,17.3713739949913,2093.44424798998,2023.95875201002,66.515132477299,2067.5462109358,2046.03567343921,21.510537496592,21.4398865906278,0.0706509059641149,0.0065409736006114,28.21,2056.4635,1990.1262,2051.17118281627,2087.05917996682,2025.86782003318,63.4501737454722,20.5032856097826,21.4222238641368,-0.0009842614198332,7.94999999999982,0.558014022186399
2016-04-19,2100.8,2061.1615,1998.119,2059.61749885867,19.6473494328626,2100.45619886573,2021.86680113428,67.8914513525406,2072.66217848414,2050.09229022149,22.5698882626493,21.6658869250321,0.904001337617192,0.0030845039487379,55.6300000000001,2058.7015,1993.704,2055.28249873853,2093.44424798998,2023.95875201002,66.515132477299,21.510537496592,21.4398865906278,0.0065409736006114,28.21,0.0708641734506402
2016-04-20,2102.4,2063.7915,2003.0982,2063.69202277689,21.4813758441597,2106.75425168832,2020.82874831168,68.2396506573185,2077.23722794812,2053.96693539027,23.2702925578496,21.9867680515956,1.283524506254,0.0007616146230007,35.7400000000002,2061.1615,1998.119,2059.61749885867,2100.45619886573,2021.86680113428,67.8914513525406,22.5698882626493,21.6658869250321,0.0030845039487379,55.6300000000001,-0.0315231680870056
2016-04-21,2091.48,2066.53,2007.8836,2066.33849679814,21.3378813134648,2109.20576262693,2023.85423737307,63.2020286033089,2079.42842364841,2056.74568091692,22.6827427314925,22.125962987575,0.556779743917449,-0.0051940639269406,49.5699999999999,2063.7915,2003.0982,2063.69202277689,2106.75425168832,2020.82874831168,68.2396506573185,23.2702925578496,21.9867680515956,0.0007616146230007,35.7400000000002,0.279503848217428
2016-04-22,2091.58,2069.312,2012.678,2068.74244948403,20.7589705656975,2110.8299411314,2027.79405886861,63.2287992365167,2081.29789693327,2059.326000849,21.9718960842724,22.0951496069145,-0.123253522642059,4.78130319199188E-05,43.98,2066.53,2007.8836,2066.33849679814,2109.20576262693,2023.85423737307,63.2020286033089,22.6827427314925,22.125962987575,-0.0051940639269406,49.5699999999999,-0.117101661860943
2016-04-25,2087.79,2071.849,2017.8522,2070.55650191412,19.6811889617341,2111.21137792347,2032.48662207653,61.4054674574966,2082.29668202046,2061.43444523055,20.8622367899061,21.8485670435128,-0.98633025360672,-0.0018120272712495,45.8,2069.312,2012.678,2068.74244948403,2110.8299411314,2027.79405886861,63.2287992365167,21.9718960842724,22.0951496069145,4.78130319199188E-05,43.98,-0.0788647662848234
2016-04-26,2091.7,2073.6835,2022.3906,2072.57016839849,19.738870621724,2113.16124124345,2034.20575875655,62.6035944669047,2083.743346325,2063.67633817644,20.0670081485664,21.4922552645235,-1.42524711595713,0.0018727937196747,29.98,2071.849,2017.8522,2070.55650191412,2111.21137792347,2032.48662207653,61.4054674574966,20.8622367899061,21.8485670435128,-0.0018120272712495,45.8,-0.0441532681385676
2016-04-27,2095.15,2075.2435,2026.382,2074.72062855102,20.1575829469522,2115.5586658939,2034.9283341061,63.6751338010597,2085.49821612116,2066.00772053374,19.4904955874185,21.0919033291025,-1.60140774168399,0.0016493761055602,12.73,2073.6835,2022.3906,2072.57016839849,2113.16124124345,2034.20575875655,62.6035944669047,20.0670081485664,21.4922552645235,0.0018727937196747,29.98,0.0473267827183008
2016-04-28,2075.81,2076.047,2029.3618,2074.82437821283,19.8246059494943,2115.69621189899,2036.39778810101,54.2848455911379,2084.00772133329,2066.73381530902,17.2739060242698,20.328303868136,-3.05439784386621,-0.00923084266043,-6.97000000000026,2075.2435,2026.382,2074.72062855102,2115.5586658939,2034.9283341061,63.6751338010597,19.4904955874185,21.0919033291025,0.0016493761055602,12.73,0
2016-04-29,2065.3,2075.673,2032.3112,2073.91729457351,19.9595804987055,2115.59216099741,2035.75383900259,49.9719743396717,2081.12961035893,2066.62760676761,14.5020035913267,19.1630438127741,-4.66104022144744,-0.0050630838082482,-15.4299999999998,2076.047,2029.3618,2074.82437821283,2115.69621189899,2036.39778810101,54.2848455911379,17.2739060242698,20.328303868136,-0.00923084266043,-6.97000000000026,-0.233146214857698
2016-05-02,2081.43,2076.438,2035.5842,2074.63279032841,19.8675640442588,2116.17312808852,2036.70287191148,55.7787522268497,2081.17582414987,2067.72408034038,13.4517438094899,18.0207838121173,-4.56904000262736,0.007810003389338,-12.9100000000003,2075.673,2032.3112,2073.91729457351,2115.59216099741,2035.75383900259,49.9719743396717,14.5020035913267,19.1630438127741,-0.0050630838082482,-15.4299999999998,-0.665398828685284
2016-05-03,2063.37,2077.348,2037.9416,2073.56014363047,18.7451112503917,2114.83822250078,2039.85777749922,48.9306408346586,2078.43646658835,2067.40155587072,11.0349107176298,16.6236091932198,-5.58869847558997,-0.00867672705784,-37.4300000000003,2076.438,2035.5842,2074.63279032841,2116.17312808852,2036.70287191148,55.7787522268497,13.4517438094899,18.0207838121173,0.007810003389338,-12.9100000000003,-0.941307426895946
2016-05-04,2051.12,2076.571,2040.5386,2071.42298709423,19.5176098353334,2115.60621967067,2037.53578032933,44.9035985161669,2074.23393326707,2066.19551469511,8.03841857195403,14.9065710689666,-6.86815249701261,-0.0059368896513954,-51.2800000000002,2077.348,2037.9416,2073.56014363047,2114.83822250078,2039.85777749922,48.9306408346586,11.0349107176298,16.6236091932198,-0.00867672705784,-37.4300000000003,-0.377406193874776
2016-05-05,2050.63,2077.007,2042.9552,2069.44270260907,18.7862679692007,2114.5795359384,2039.4344640616,44.7449652960709,2070.60255891829,2065.04251360658,5.56004531170129,13.0372659175136,-7.47722060581228,-0.0002388938726157,-40.8499999999999,2076.571,2040.5386,2071.42298709423,2115.60621967067,2037.53578032933,44.9035985161669,8.03841857195403,14.9065710689666,-0.0059368896513954,-51.2800000000002,-0.136839488521218
2016-05-06,2057.14,2077.484,2045.064,2068.2710166463,18.1092138223405,2113.70242764468,2041.26557235532,47.4034830854041,2068.53139600778,2064.45714222832,4.07425377946174,11.2446634899032,-7.17040971044146,0.0031746341368261,-34.4400000000001,2077.007,2042.9552,2069.44270260907,2114.5795359384,2039.4344640616,44.7449652960709,5.56004531170129,13.0372659175136,-0.0002388938726157,-40.8499999999999,-0.565907213836908
2016-05-09,2058.69,2078.319,2047.2768,2067.35853887046,16.7180563904352,2111.75511278087,2044.88288721913,48.0444491858946,2067.01733508351,2064.0299465077,2.98738857580383,9.59320850708333,-6.6058199312795,0.0007534732687128,-29.0999999999999,2077.484,2045.064,2068.2710166463,2113.70242764468,2041.26557235532,47.4034830854041,4.07425377946174,11.2446634899032,0.0031746341368261,-34.4400000000001,0.0797446854412555
2016-05-10,2084.39,2079.4525,2050.32,2068.98058278756,16.2966069684549,2112.04571393691,2046.85928606309,57.3296340041093,2069.69005276297,2065.53809861824,4.15195414472373,8.50495763461141,-4.35300348988768,0.0124836667978179,-7.30999999999995,2078.319,2047.2768,2067.35853887046,2111.75511278087,2044.88288721913,48.0444491858946,2.98738857580383,9.59320850708333,0.0007534732687128,-29.0999999999999,-0.440584590037664
2016-05-11,2064.46,2078.5545,2052.0422,2068.55005109351,16.6161771127474,2111.7868542255,2045.32214577451,49.8843424393556,2068.88542926097,2065.45823946134,3.42718979963547,7.48940406761623,-4.06221426798076,-0.0095615503816463,-30.6900000000001,2079.4525,2050.32,2068.98058278756,2112.04571393691,2046.85928606309,57.3296340041093,4.15195414472373,8.50495763461141,0.0124836667978179,-7.30999999999995,0.0153479129076004
2016-05-12,2064.11,2077.621,2053.5954,2068.1271890846,16.8885040003107,2111.39800800062,2043.84399199938,49.7621211519931,2068.15074783621,2065.35836987161,2.79237796459938,6.54999884701286,-3.75762088241348,-0.0001695358592561,-11.6999999999998,2078.5545,2052.0422,2068.55005109351,2111.7868542255,2045.32214577451,49.8843424393556,3.42718979963547,7.48940406761623,-0.0095615503816463,-30.6900000000001,-0.23172691402336
2016-05-13,2046.61,2075.915,2054.6596,2066.07793298131,18.2281120366632,2112.37122407333,2039.45877592667,43.9622634993331,2064.83678663064,2063.96960173297,0.867184897666903,5.41343605714367,-4.54625115947676,-0.0084782303268722,-18.6900000000003,2077.621,2053.5954,2068.1271890846,2111.39800800062,2043.84399199938,49.7621211519931,2.79237796459938,6.54999884701286,-0.0001695358592561,-11.6999999999998,-0.273816670104861
2016-05-16,2066.66,2074.531,2055.993,2066.13336793547,17.8013639039879,2110.13372780798,2038.92827219202,51.0076912838187,2065.11728099515,2064.16889049349,0.948390501663653,4.52042694604766,-3.57203644438401,0.0097966881819202,-14.77,2075.915,2054.6596,2066.07793298131,2112.37122407333,2039.45877592667,43.9622634993331,0.867184897666903,5.41343605714367,-0.0084782303268722,-18.6900000000003,0.0399644095450639
2016-05-17,2047.21,2071.8515,2056.902,2064.3311424178,17.6719594347447,2107.19541886949,2036.50758113051,45.0858476672776,2062.36231468821,2062.91267638286,-0.55036169465393,3.50626921790735,-4.05663091256128,-0.0094113206816794,-16.1599999999999,2074.531,2055.993,2066.13336793547,2110.13372780798,2038.92827219202,51.0076912838187,0.948390501663653,4.52042694604766,0.0097966881819202,-14.77,-0.175358899248143
2016-05-18,2047.63,2069.113,2058.2694,2062.74055742563,16.9164314701511,2102.9458629403,2035.2801370597,45.2337070812368,2060.09580473618,2061.78062628043,-1.68482154425146,2.46805106547558,-4.15287260972705,0.0002051572628114,-3.48999999999978,2071.8515,2056.902,2064.3311424178,2107.19541886949,2036.50758113051,45.0858476672776,-0.55036169465393,3.50626921790735,-0.0094113206816794,-16.1599999999999,-0.178426023758948
2016-05-19,2040.04,2066.541,2059.285,2060.57859957557,17.24406897275,2101.0291379455,2032.0528620545,42.9814255245967,2057.01029631523,2060.17020951891,-3.15991320368858,1.34245821164275,-4.50237141533133,-0.0037067243593813,-10.5900000000001,2069.113,2058.2694,2062.74055742563,2102.9458629403,2035.2801370597,45.2337070812368,-1.68482154425146,2.46805106547558,0.0002051572628114,-3.48999999999978,0.135731738060713
2016-05-20,2052.32,2064.578,2060.54,2059.79206628266,16.4605082737958,2097.49901654759,2031.65698345241,47.5332541453231,2056.28871226673,2059.58871251751,-3.3000002507838,0.413966519157443,-3.71396676994124,0.0060194898139254,-4.81999999999971,2066.541,2059.285,2060.57859957557,2101.0291379455,2032.0528620545,42.9814255245967,-3.15991320368858,1.34245821164275,-0.0037067243593813,-10.5900000000001,-0.014452236238867
2016-05-23,2048.04,2062.5905,2061.057,2058.67282187479,15.9005522826996,2094.3916045654,2030.7893954346,46.1504039380635,2055.01967961031,2058.73325233103,-3.713572720721,-0.411541328818247,-3.30203139190276,-0.0020854447649489,-10.6500000000001,2064.578,2060.54,2059.79206628266,2097.49901654759,2031.65698345241,47.5332541453231,-3.3000002507838,0.413966519157443,0.0060194898139254,-4.81999999999971,-0.226266707479954
2016-05-24,2076.06,2061.8085,2062.1854,2060.328743601,14.7354882315172,2091.27947646303,2032.33752353697,55.3156141519566,2058.25665197795,2060.01671512132,-1.76006314337019,-0.681245691728635,-1.07881745164155,0.0136813734106755,-8.32999999999993,2062.5905,2061.057,2058.67282187479,2094.3916045654,2030.7893954346,46.1504039380635,-3.713572720721,-0.411541328818247,-0.0020854447649489,-10.6500000000001,0.0643439833074808
2016-05-25,2090.54,2061.578,2063.6776,2063.20600611519,14.2132971840538,2090.00459436811,2033.15140563189,59.181931880916,2063.22332090442,2062.27769918641,0.945621718011353,-0.355872209780638,1.30149392779199,0.0069747502480661,26.0799999999999,2061.8085,2062.1854,2060.328743601,2091.27947646303,2032.33752353697,55.3156141519566,-1.76006314337019,-0.681245691728635,0.0136813734106755,-8.32999999999993,-0.0004987651482224
2016-05-26,2090.1,2062.2925,2064.9352,2065.76733886612,15.2851544333957,2092.86280886679,2031.72219113321,59.0148336956897,2067.35819461143,2064.33861035779,3.01958425364637,0.319219082904764,2.70036517074161,-0.0002104719354808,25.9899999999998,2061.578,2063.6776,2063.20600611519,2090.00459436811,2033.15140563189,59.181931880916,0.945621718011353,-0.355872209780638,0.0069747502480661,26.0799999999999,-0.208321969024837
2016-05-27,2099.06,2063.9805,2066.1046,2068.93806849792,17.3582986296443,2098.69709725929,2029.26390274071,61.4046141205914,2072.23539544045,2066.9105651461,5.32483029434479,1.32034132519277,4.00448896915202,0.0042868762260179,52.45,2062.2925,2064.9352,2065.76733886612,2092.86280886679,2031.72219113321,59.0148336956897,3.01958425364637,0.319219082904764,-0.0002104719354808,25.9899999999998,0.139486060477793
2016-05-31,2096.96,2064.757,2067.0522,2071.60682387907,18.4904006674335,2101.73780133487,2027.77619866513,60.514013033955,2076.0391807573,2069.13644920935,6.90273154794795,2.43681936974381,4.46591217820415,-0.0010004478195001,30.3000000000002,2063.9805,2066.1046,2068.93806849792,2098.69709725929,2029.26390274071,61.4046141205914,5.32483029434479,1.32034132519277,0.0042868762260179,52.45,0.0573780154809355
2016-06-01,2099.33,2066.555,2068.0068,2074.24712636678,20.0324945237038,2106.61998904741,2026.49001095259,61.1980034577883,2079.62238371772,2071.37300852718,8.24937519053765,3.59933053390257,4.65004465663507,0.0011302075385319,52.1199999999999,2064.757,2067.0522,2071.60682387907,2101.73780133487,2027.77619866513,60.514013033955,6.90273154794795,2.43681936974381,-0.0010004478195001,30.3000000000002,-0.712522137677297
2016-06-02,2105.26,2069.262,2069.116,2077.20073337947,21.44515246415,2112.1523049283,2026.3716950717,62.9283761938732,2083.56663237653,2073.88315604368,9.68347633284566,4.81615969369119,4.86731663915447,0.0028247107410461,57.6300000000001,2066.555,2068.0068,2074.24712636678,2106.61998904741,2026.49001095259,61.1980034577883,8.24937519053765,3.59933053390257,0.0011302075385319,52.1199999999999,-0.123123173757146
2016-06-03,2099.13,2071.687,2070.3644,2079.28923496238,21.9632830208223,2115.61356604164,2027.76043395836,59.9520528266746,2085.96099662629,2075.75329263304,10.2077039932537,5.8944685536037,4.31323543965004,-0.0029117543676315,59.0900000000001,2069.262,2069.116,2077.20073337947,2112.1523049283,2026.3716950717,62.9283761938732,9.68347633284566,4.81615969369119,0.0028247107410461,57.6300000000001,-0.915479433257133
2016-06-06,2109.41,2074.3005,2071.8338,2082.15787925167,23.2153897402042,2120.73127948041,2027.86972051959,63.1036741708684,2089.56853560686,2078.24638206763,11.3221535392345,6.98000555072986,4.34214798850462,0.0048972669629798,57.0899999999997,2071.687,2070.3644,2079.28923496238,2115.61356604164,2027.76043395836,59.9520528266746,10.2077039932537,5.8944685536037,-0.0029117543676315,59.0900000000001,0
2016-06-07,2112.13,2076.9725,2073.3354,2085.01236694199,24.3707371711087,2125.71397434222,2028.23102565778,63.9128936090843,2093.03953012888,2080.75627969225,12.2832504366356,8.04065452791101,4.24259590872462,0.0012894600859958,64.0900000000002,2074.3005,2071.8338,2082.15787925167,2120.73127948041,2027.86972051959,63.1036741708684,11.3221535392345,6.98000555072986,0.0048972669629798,57.0899999999997,0.0080125955864787
2016-06-08,2119.12,2078.709,2074.6176,2088.26071294751,26.1028407205865,2130.91468144117,2026.50331855883,65.9779710856617,2097.05191010906,2083.59803675208,13.4538733569739,9.12329829372358,4.33057506325029,0.0033094553839014,43.0599999999999,2076.9725,2073.3354,2085.01236694199,2125.71397434222,2028.23102565778,63.9128936090843,12.2832504366356,8.04065452791101,0.0012894600859958,64.0900000000002,0.298737104982138
2016-06-09,2115.48,2081.26,2075.6482,2090.85302600013,27.1106193992432,2135.48123879849,2027.03876120151,63.9264601432251,2099.88700086151,2085.95966365934,13.9273372021735,10.0841060754136,3.84323112675991,-0.0017176941371889,24.9400000000001,2078.709,2074.6176,2088.26071294751,2130.91468144117,2026.50331855883,65.9779710856617,13.4538733569739,9.12329829372358,0.0033094553839014,43.0599999999999,-0.939397234469652
2016-06-10,2096.07,2082.858,2076.3748,2091.34988066679,26.9881743303304,2136.83434866066,2028.88165133934,54.241167540001,2099.29976995974,2086.70857746235,12.5911924973907,10.585523359809,2.00566913758171,-0.0091752226445061,5.97000000000026,2081.26,2075.6482,2090.85302600013,2135.48123879849,2027.03876120151,63.9264601432251,13.9273372021735,10.0841060754136,-0.0017176941371889,24.9400000000001,-0.0162276355549693
2016-06-13,2079.06,2084.4805,2076.5004,2090.17941584138,25.6358370614692,2135.75217412294,2033.20882587706,47.455643169414,2096.1859591967,2086.14201616884,10.0439430278611,10.4772072934194,-0.433264265558284,-0.0081151869928008,-20,2082.858,2076.3748,2091.34988066679,2136.83434866066,2028.88165133934,54.241167540001,12.5911924973907,10.585523359809,-0.0091752226445061,5.97000000000026,-0.118029672652483
2016-06-14,2075.32,2084.9135,2076.6842,2088.76423338029,25.3909655037105,2135.69543100742,2034.13156899258,46.0903791703196,2092.97581162798,2085.34038534152,7.63542628645928,9.90885109202739,-2.27342480556811,-0.0017988898829277,-21.6399999999999,2084.4805,2076.5004,2090.17941584138,2135.75217412294,2033.20882587706,47.455643169414,10.0439430278611,10.4772072934194,-0.0081151869928008,-20,0.225300034508109
2016-06-15,2071.5,2086.128,2077.2108,2087.12002067741,24.0374590565398,2134.20291811308,2038.05308188692,44.6765881519637,2089.67184060829,2084.31517161252,5.35666899577154,8.99841467277622,-3.64174567700468,-0.0018406799915194,-27.8299999999999,2084.9135,2076.6842,2088.76423338029,2135.69543100742,2034.13156899258,46.0903791703196,7.63542628645928,9.90885109202739,-0.0017988898829277,-21.6399999999999,0.0388336619362235
2016-06-16,2077.99,2087.646,2077.4374,2086.25049489861,22.3797769143691,2132.40555382874,2042.88644617126,47.6165074260823,2087.87463436086,2083.84664038196,4.0279939788993,8.00433053400084,-3.97633655510153,0.0031329954139511,-27.2700000000004,2086.128,2077.2108,2087.12002067741,2134.20291811308,2038.05308188692,44.6765881519637,5.35666899577154,8.99841467277622,-0.0018406799915194,-27.8299999999999,0.0120365778915584
